movie_title,title_year,director_name,gross,budget,content_rating,country,duration,actor_1_facebook_likes,genres,f_adj_gross,adj_budget,dir_adj_av_gross,profit
A Bug's Life ,1998.0,John Lasseter,162792677.0,120000000.0,0,USA,95.0,18000.0,Adventure|Animation|Comedy|Family|Fantasy,239704726.46584588,176694478.56,278145817.94913507,1
From Hell ,2001.0,Albert Hughes,31598308.0,35000000.0,4,USA,122.0,40000.0,Horror|Mystery|Thriller,42822754.963419706,47432806.33000001,64510460.59260619,0
Tin Cup ,1996.0,Ron Shelton,53854588.0,45000000.0,4,USA,135.0,982.0,Comedy|Drama|Romance|Sport,82381387.28274624,68836520.07,36439516.36389295,1
Kicking & Screaming ,2005.0,Jesse Dylan,52580895.0,45000000.0,2,USA,95.0,14000.0,Comedy|Family|Romance|Sport,64618231.51037754,55301843.34,80986882.21644358,1
The Hitchhiker's Guide to the Galaxy ,2005.0,Garth Jennings,51019112.0,50000000.0,2,USA,109.0,11000.0,Adventure|Comedy|Sci-Fi,62698909.75933143,61446492.6,62698909.75933143,1
Fat Albert ,2004.0,Joel Zwick,48114556.0,26000000.0,2,USA,93.0,1000.0,Comedy|Family|Fantasy|Romance,61132739.98475698,33034727.362,191620835.92588085,1
Blended ,2014.0,Frank Coraci,46280507.0,40000000.0,3,USA,117.0,35000.0,Comedy|Romance,46919762.10287885,40552504.84,101966449.97421236,1
Last Holiday ,2006.0,Wayne Wang,38360195.0,45000000.0,3,USA,112.0,1000.0,Adventure|Comedy|Drama,45668801.61036983,53573660.73,59455632.61957982,0
The River Wild ,1994.0,Curtis Hanson,46815748.0,45000000.0,3,USA,111.0,11000.0,Action|Adventure|Crime|Thriller,75818135.4866299,72877530.375,72367943.67990544,1
The Indian in the Cupboard ,1995.0,Frank Oz,35617599.0,45000000.0,2,USA,96.0,1000.0,Drama|Family|Fantasy,56093044.18501283,70869094.47,73401931.70391959,0
Savages ,2012.0,Oliver Stone,47307550.0,45000000.0,4,USA,141.0,749.0,Crime|Drama|Thriller,49454615.0782526,47042336.34,64661611.23262904,1
Cellular ,2004.0,David R. Ellis,32003620.0,25000000.0,3,USA,94.0,550.0,Action|Crime|Thriller,40662725.43450194,31764160.925,48935235.89446806,1
The Ant Bully ,2006.0,John A. Davis,28133159.0,50000000.0,2,USA,88.0,12000.0,Adventure|Animation|Comedy|Family|Fantasy,33493251.45620325,59526289.7,71579592.22130165,0
Dune ,1984.0,David Lynch,27400000.0,40000000.0,3,USA,177.0,913.0,Action|Adventure|Sci-Fi,63294263.725,92400385.0,63294263.725,0
Across the Universe ,2007.0,Julie Taymor,24343673.0,45000000.0,3,USA,133.0,5000.0,Drama|Fantasy|Musical|Romance,28179439.36416311,52090527.645,20952644.744727086,0
Revolutionary Road ,2008.0,Sam Mendes,22877808.0,35000000.0,4,USA,119.0,29000.0,Drama|Romance,25503496.037407104,39016953.08,90560679.16273417,0
The Glimmer Man ,1996.0,John Gray,20400913.0,45000000.0,4,USA,91.0,2000.0,Action|Comedy|Crime|Drama|Thriller,31207285.714907195,68836520.07,31207285.714907195,0
Multiplicity ,1996.0,Harold Ramis,20101861.0,45000000.0,3,USA,117.0,905.0,Comedy|Romance|Sci-Fi,30749825.737130005,68836520.07,88784845.52352853,0
Aliens in the Attic ,2009.0,John Schultz,25200412.0,45000000.0,2,USA,86.0,1000.0,Adventure|Comedy|Family|Fantasy|Sci-Fi,28192182.73627744,50342360.4,40838514.54516918,0
The Pledge ,2001.0,Sean Penn,19719930.0,45000000.0,4,USA,124.0,723.0,Crime|Drama|Mystery|Thriller,26724903.44374734,60985036.71,23984551.86010246,0
The Producers ,2005.0,Susan Stroman,19377727.0,45000000.0,3,USA,134.0,11000.0,Comedy|Musical,23813867.17420641,55301843.34,23813867.17420641,0
All the Pretty Horses ,2000.0,Billy Bob Thornton,15527125.0,57000000.0,3,USA,220.0,13000.0,Drama|Romance|Western,21641494.025751874,79445818.815,29540774.398493703,0
Nixon ,1995.0,Oliver Stone,13560960.0,50000000.0,4,USA,212.0,12000.0,Biography|Drama|History,21356732.34097536,78743438.3,64661611.23262904,0
Deep Rising ,1998.0,Stephen Sommers,11146409.0,45000000.0,4,USA,106.0,3000.0,Action|Adventure|Horror|Sci-Fi,16412574.383929092,66260429.46,124552174.96247517,0
Miracle at St. Anna ,2008.0,Spike Lee,7916887.0,45000000.0,4,USA,160.0,23000.0,Action|Crime|Drama|Thriller|War,8825508.817676056,50164653.96,33084125.92322433,0
Bangkok Dangerous ,2008.0,Danny Pang,15279680.0,40000000.0,4,USA,99.0,12000.0,Action|Crime|Thriller,17033330.21821184,44590803.52,17033330.21821184,0
Big Trouble ,2002.0,Barry Sonnenfeld,7262288.0,40000000.0,3,USA,74.0,11000.0,Comedy|Crime|Thriller,9688836.812324736,53365202.88,186048001.21722585,0
Love in the Time of Cholera ,2007.0,Mike Newell,4584886.0,45000000.0,4,USA,139.0,267.0,Drama|Romance,5307314.020714967,52090527.645,52626553.63329651,0
Shadow Conspiracy ,1997.0,George P. Cosmatos,2154540.0,45000000.0,4,USA,103.0,849.0,Action|Thriller,3221876.29511232,67292523.36,144196037.83820668,0
Johnny English Reborn ,2011.0,Oliver Parker,8129455.0,45000000.0,2,USA,101.0,219.0,Action|Adventure|Comedy|Crime,8674093.064964565,48014803.935,8674093.064964565,0
Argo ,2012.0,Ben Affleck,136019448.0,44500000.0,4,USA,130.0,1000.0,Biography|Drama|History|Thriller,142192724.9243809,46519643.714,121822075.88570233,1
The Fugitive ,1993.0,Andrew Davis,183875760.0,44000000.0,3,USA,130.0,11000.0,Action|Adventure|Crime|Drama|Mystery|Thriller,305411911.10108215,73082629.752,119524408.49827619,1
The Bounty Hunter ,2010.0,Andy Tennant,67061228.0,40000000.0,3,USA,110.0,18000.0,Action|Comedy|Romance,73811635.95607314,44026414.76000001,115555805.0325812,1
Sleepers ,1996.0,Barry Levinson,53300852.0,44000000.0,4,USA,147.0,22000.0,Crime|Drama|Thriller,81534337.07657999,67306819.624,85336976.39220119,1
Rambo: First Blood Part II ,1985.0,George P. Cosmatos,150415432.0,44000000.0,4,USA,96.0,13000.0,Action|Adventure|Thriller|War,335513083.9352419,98145353.152,144196037.83820668,1
The Juror ,1996.0,Brian Gibson,44834712.0,44000000.0,4,USA,118.0,23000.0,Drama|Thriller,68583678.94268155,67306819.624,68583678.94268155,1
Pinocchio ,1940.0,Norman Ferguson,84300000.0,2600000.0,0,USA,88.0,1000.0,Animation|Family|Fantasy|Musical,1442112829.9680002,44477975.776,1442112829.9680002,1
Heaven's Gate ,1980.0,Michael Cimino,1500000.0,44000000.0,4,USA,325.0,12000.0,Adventure|Drama|Western,4370174.7990000015,128191794.104,4370174.7990000015,0
Underworld: Evolution ,2006.0,Len Wiseman,62318875.0,50000000.0,4,USA,102.0,956.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,74192228.14056174,59526289.7,114954554.73238784,1
Victor Frankenstein ,2015.0,Paul McGuigan,5773519.0,40000000.0,3,USA,110.0,11000.0,Drama|Horror|Sci-Fi|Thriller,5846351.763205913,40504598.76000001,11074571.727445897,0
Finding Forrester ,2000.0,Gus Van Sant,51768623.0,43000000.0,3,USA,136.0,670.0,Drama,72154397.24842179,59932810.685,52485742.17006277,1
28 Days ,2000.0,Betty Thomas,37035515.0,43000000.0,3,USA,103.0,12000.0,Comedy|Drama,51619593.23526693,59932810.685,138434057.39484608,0
The Sweetest Thing ,2002.0,Roger Kumble,24430272.0,43000000.0,4,USA,90.0,44.0,Comedy|Romance,32593160.542339586,57367593.096,35665232.37034043,0
The Firm ,1993.0,Sydney Pollack,158348400.0,42000000.0,4,USA,154.0,10000.0,Drama|Mystery|Thriller,263011761.1141272,69760692.03600001,235689206.0340992,1
Charlie St. Cloud ,2010.0,Burr Steers,31136950.0,44000000.0,3,USA,99.0,405.0,Drama|Fantasy|Romance,34271206.87653455,48429056.236,30797470.25194405,0
The Mechanic ,2011.0,Simon West,29113588.0,40000000.0,4,USA,93.0,26000.0,Action|Crime|Thriller,31064071.548097085,42679825.72,93418047.10249928,0
21 Jump Street ,2012.0,Phil Lord,138447667.0,42000000.0,4,USA,109.0,17000.0,Action|Comedy|Crime,144731149.25560707,43906180.584,159562957.9635683,1
Along Came Polly ,2004.0,John Hamburg,87856565.0,42000000.0,3,USA,90.0,22000.0,Comedy|Romance,111627602.75910892,53363790.354,63825365.91667521,1
Boomerang ,1992.0,Reginald Hudlin,70100000.0,40000000.0,4,USA,117.0,723.0,Comedy|Drama|Romance,119919465.4576,68427655.04,69432512.08044462,1
The Heat ,2013.0,Paul Feig,159578352.0,43000000.0,4,USA,123.0,975.0,Action|Comedy|Crime,164407624.75054052,44301296.358,120682643.51319636,1
Here Comes the Boom ,2012.0,Frank Coraci,45290318.0,42000000.0,2,USA,105.0,4000.0,Action|Comedy|Sport,47345830.49559014,43906180.584,101966449.97421236,1
High Crimes ,2002.0,Carl Franklin,41543207.0,42000000.0,3,USA,115.0,11000.0,Crime|Drama|Mystery|Thriller,55424041.7460209,56033463.024,47651935.49337994,0
The Mirror Has Two Faces ,1996.0,Barbra Streisand,41252428.0,42000000.0,3,USA,122.0,12000.0,Comedy|Drama|Romance,63103857.51018288,64247418.73199999,97446831.97525166,0
The Mothman Prophecies ,2002.0,Mark Pellington,35228696.0,32000000.0,3,USA,119.0,650.0,Drama|Horror|Mystery|Thriller,46999662.73094611,42692162.304,41048582.46700993,1
Brüno ,2009.0,Larry Charles,59992760.0,42000000.0,4,USA,81.0,468.0,Comedy,67115047.6735712,46986203.04,74228674.13594055,1
Red Riding Hood ,2011.0,Catherine Hardwicke,37652565.0,42000000.0,3,USA,100.0,10000.0,Fantasy|Horror|Mystery|Thriller,40175122.802774295,44813817.00600001,63582166.08342388,0
15 Minutes ,2001.0,John Herzfeld,24375436.0,42000000.0,4,USA,120.0,22000.0,Action|Crime|Drama|Thriller,33034152.42849457,56919367.596,33034152.42849457,0
Lord of War ,2005.0,Andrew Niccol,24127895.0,50000000.0,4,USA,122.0,12000.0,Crime|Drama|Thriller,29651490.43142154,61446492.6,28899107.53877159,0
One for the Money ,2012.0,Julie Anne Robinson,26404753.0,40000000.0,3,USA,91.0,922.0,Action|Comedy|Crime|Romance|Thriller,27603139.368902754,41815410.08,48435935.59742619,0
The Interview ,2014.0,Evan Goldberg,6105175.0,44000000.0,4,USA,112.0,11000.0,Comedy,6189503.468413675,44607755.32399999,55365234.17965015,0
8 Mile ,2002.0,Curtis Hanson,116724075.0,41000000.0,4,USA,110.0,1000.0,Drama|Music,155725098.5838834,54699332.952,72367943.67990544,1
A Knight's Tale ,2001.0,Brian Helgeland,56083966.0,65000000.0,3,USA,144.0,13000.0,Action|Adventure|Romance,76006282.78560871,88089497.47000001,75327748.76423408,0
The Sixth Sense ,1999.0,M. Night Shyamalan,293501675.0,40000000.0,3,USA,107.0,13000.0,Drama|Mystery|Thriller,422829153.9082272,57625450.2,155528273.9198539,1
Man on a Ledge ,2012.0,Asger Leth,18600911.0,42000000.0,3,USA,102.0,107.0,Action|Crime|Thriller,19445118.03316457,43906180.584,19445118.03316457,0
The Big Year ,2011.0,David Frankel,7204138.0,41000000.0,2,USA,100.0,734.0,Comedy,7686783.857570735,43746821.36300001,95546295.3761105,0
The Karate Kid ,1984.0,John G. Avildsen,90800000.0,8000000.0,2,USA,126.0,668.0,Action|Drama|Family|Sport,209748873.95,18480077.0,351955852.81243724,1
American Hustle ,2013.0,David O. Russell,150117807.0,40000000.0,4,USA,138.0,34000.0,Crime|Drama,154660778.05860576,41210508.24,82755855.01514961,1
The Proposal ,2009.0,Anne Fletcher,163947053.0,40000000.0,3,USA,108.0,16000.0,Comedy|Drama|Romance,183410702.8587533,44748764.8,84092751.29306962,1
Double Jeopardy ,1999.0,Bruce Beresford,116735231.0,70000000.0,4,USA,105.0,984.0,Crime|Mystery|Thriller,168173006.01439992,100844537.85,187245603.69774237,1
Back to the Future Part II ,1989.0,Robert Zemeckis,118500000.0,40000000.0,2,USA,108.0,1000.0,Adventure|Comedy|Sci-Fi,229364395.146,77422580.64,195803689.80513507,1
Fifty Shades of Grey ,2015.0,Sam Taylor-Johnson,166147885.0,40000000.0,4,USA,129.0,1000.0,Drama|Romance,168243835.4186906,40504598.76000001,168243835.4186906,1
Spy Kids 3-D: Game Over ,2003.0,Robert Rodriguez,111760631.0,38000000.0,2,USA,84.0,13000.0,Action|Adventure|Comedy|Family|Sci-Fi,145780810.04401183,49567282.612,64115622.62053653,1
A Time to Kill ,1996.0,Joel Schumacher,108706165.0,40000000.0,4,USA,149.0,18000.0,Crime|Drama|Thriller,166287869.08344957,61188017.84,114227579.30784293,1
Cheaper by the Dozen ,2003.0,Shawn Levy,138614544.0,40000000.0,2,USA,94.0,3000.0,Comedy|Family,180809112.54161865,52176086.96,118960789.43346421,1
Lone Survivor ,2013.0,Peter Berg,125069696.0,40000000.0,4,USA,121.0,480.0,Action|Biography|Drama|Thriller|War,128854643.43955736,41210508.24,97090047.14011107,1
A League of Their Own ,1992.0,Penny Marshall,107458785.0,40000000.0,2,USA,128.0,15000.0,Comedy|Drama|Sport,183828816.77493817,68427655.04,124211767.11321634,1
The Conjuring 2 ,2016.0,James Wan,102310175.0,40000000.0,4,USA,134.0,1000.0,Horror|Mystery|Thriller,102310175.0,40000000.0,117848154.8511718,1
The Social Network ,2010.0,David Fincher,96917897.0,40000000.0,3,USA,120.0,10000.0,Biography|Drama,106673688.274724,44026414.76000001,107173780.08993836,1
He's Just Not That Into You ,2009.0,Ken Kwapis,93952276.0,40000000.0,3,USA,129.0,97.0,Comedy|Drama|Romance,105106207.52871712,44748764.8,56191246.14324419,1
Scary Movie 4 ,2006.0,David Zucker,90703745.0,45000000.0,3,USA,89.0,2000.0,Comedy,107985148.03489852,53573660.73,86549118.15708031,1
Scream 3 ,2000.0,Wes Craven,89138076.0,40000000.0,4,USA,116.0,287.0,Horror|Mystery,124239428.69146842,55751451.8,70686098.90112522,1
Back to the Future Part III ,1990.0,Robert Zemeckis,87666629.0,40000000.0,2,USA,118.0,1000.0,Adventure|Comedy|Sci-Fi|Western,160985980.33442232,73453710.8,195803689.80513507,1
Get Hard ,2015.0,Etan Cohen,90353764.0,40000000.0,4,USA,107.0,8000.0,Comedy|Crime,91493573.93189332,40504598.76000001,91493573.93189332,1
Bram Stoker's Dracula ,1992.0,Francis Ford Coppola,82522790.0,40000000.0,4,USA,155.0,18000.0,Fantasy|Horror|Romance,141171025.17645904,68427655.04,206325869.50905618,1
Julie & Julia ,2009.0,Nora Ephron,94125426.0,40000000.0,3,USA,123.0,11000.0,Biography|Drama|Romance,105299913.74434511,44748764.8,137854642.14981732,1
42 ,2013.0,Brian Helgeland,95001343.0,40000000.0,3,USA,128.0,11000.0,Biography|Drama|Sport,97876340.71281417,41210508.24,75327748.76423408,1
The Talented Mr. Ripley ,1999.0,Anthony Minghella,81292135.0,40000000.0,4,USA,139.0,22000.0,Crime|Drama|Thriller,117112396.92735444,57625450.2,120722971.36126502,1
Dumb and Dumber To ,2014.0,Bobby Farrelly,86208010.0,35000000.0,3,USA,109.0,13000.0,Comedy,87398768.56929421,35483441.735,85552120.95316903,1
Eight Below ,2006.0,Frank Marshall,81593527.0,40000000.0,2,USA,120.0,23000.0,Adventure|Drama|Family,97139198.51693544,47621031.76,95831162.51487055,1
The Intern ,2015.0,Nancy Meyers,75274748.0,35000000.0,3,USA,121.0,22000.0,Comedy|Drama,76224336.61250283,35441523.91500001,138977334.2252081,1
Ride Along 2 ,2016.0,Tim Story,90835030.0,40000000.0,3,USA,102.0,2000.0,Action|Comedy,90835030.0,40000000.0,106913405.4145518,1
The Last of the Mohicans ,1992.0,Michael Mann,72455275.0,40000000.0,4,USA,117.0,855.0,Action|Adventure|Drama|Romance|War,123948614.08820839,68427655.04,81221173.49997641,1
Ray ,2004.0,Taylor Hackford,75305995.0,40000000.0,3,USA,178.0,904.0,Biography|Drama|Music,95681269.75188982,50822657.48,43012026.34407983,1
Sin City ,2005.0,Frank Miller,74098862.0,40000000.0,4,USA,147.0,3000.0,Crime|Thriller,91062303.51102842,49157194.08,42351679.24107701,1
Vantage Point ,2008.0,Pete Travis,72266306.0,40000000.0,3,USA,90.0,2000.0,Crime|Drama|Mystery|Thriller,80560316.29905492,44590803.52,80560316.29905492,1
"I Love You, Man ",2009.0,John Hamburg,71347010.0,40000000.0,4,USA,105.0,24000.0,Comedy|Romance,79817264.2418312,44748764.8,63825365.91667521,1
Shallow Hal ,2001.0,Bobby Farrelly,70836296.0,40000000.0,3,USA,114.0,700.0,Comedy|Drama|Fantasy|Romance,95998980.26578726,54208921.52,85552120.95316903,1
Big Momma's House 2 ,2006.0,John Whitesell,70163652.0,40000000.0,3,USA,99.0,17000.0,Comedy|Crime,83531637.50723968,47621031.76,53485717.25846971,1
The Mexican ,2001.0,Gore Verbinski,66808615.0,34000000.0,4,USA,123.0,24000.0,Adventure|Comedy|Crime|Romance,90540574.18487236,46077583.292,227065106.22546872,1
17 Again ,2009.0,Burr Steers,64149837.0,20000000.0,3,USA,102.0,2000.0,Comedy|Drama|Family|Fantasy|Romance,71765649.19678344,22374382.4,30797470.25194405,1
The Other Woman ,2014.0,Nick Cassavetes,83906114.0,40000000.0,3,USA,109.0,982.0,Comedy|Romance,85065077.35226479,40552504.84,58732709.42876574,1
The Final Destination ,2009.0,David R. Ellis,66466372.0,40000000.0,4,USA,82.0,164000.0,Horror,74357201.19343264,44748764.8,48935235.89446806,1
Bridge of Spies ,2015.0,Steven Spielberg,72306065.0,40000000.0,3,USA,142.0,15000.0,Drama|History|Thriller,73218203.76848699,40504598.76000001,337331009.3679546,1
Behind Enemy Lines ,2001.0,John Moore,59068786.0,40000000.0,3,USA,106.0,578.0,Action|Drama|Thriller|War,80051379.61389187,54208921.52,58709118.04220942,1
Shall We Dance ,2004.0,Peter Chelsom,57887882.0,50000000.0,3,USA,106.0,1000.0,Comedy|Drama|Romance,73550399.97821644,63528321.85,76760683.20263927,1
Small Soldiers ,1998.0,Joe Dante,53955614.0,40000000.0,3,USA,108.0,4000.0,Action|Adventure|Comedy|Family|Sci-Fi,79447159.00928864,58898159.52,123291646.9333672,1
Spawn ,1997.0,Mark A.Z. Dippé,54967359.0,40000000.0,4,USA,98.0,2000.0,Action|Horror,82197606.43433347,59815576.32,82197606.43433347,1
The Lincoln Lawyer ,2011.0,Brad Furman,57981889.0,40000000.0,4,USA,118.0,11000.0,Crime|Drama|Thriller,61866422.93590963,42679825.72,40883821.457356855,1
The Prestige ,2006.0,Christopher Nolan,53082743.0,40000000.0,3,USA,130.0,23000.0,Drama|Mystery|Sci-Fi|Thriller,63196374.75777295,47621031.76,252059110.9972939,1
Horrible Bosses 2 ,2014.0,Sean Anders,54414716.0,42000000.0,4,USA,116.0,18000.0,Comedy|Crime,55166325.84893064,42580130.082,63836394.35566405,1
Escape from Planet Earth ,2013.0,Cal Brunker,57011847.0,40000000.0,2,USA,89.0,3000.0,Adventure|Animation|Comedy|Family|Sci-Fi,58737179.76427799,41210508.24,58737179.76427799,1
Apocalypto ,2006.0,Mel Gibson,50859889.0,40000000.0,4,USA,139.0,708.0,Action|Adventure|Drama|Thriller,60550009.73447686,47621031.76,60081478.41837093,1
Predators ,2010.0,Nimród Antal,52000688.0,40000000.0,4,USA,107.0,2000.0,Action|Adventure|Sci-Fi|Thriller,57235096.44233388,44026414.76000001,37561078.865421504,1
Legal Eagles ,1986.0,Ivan Reitman,49851591.0,40000000.0,2,USA,116.0,954.0,Comedy|Crime|Romance,109168616.39732043,87594890.52000001,121277207.06516545,1
Secret Window ,2004.0,David Koepp,47781388.0,40000000.0,3,USA,96.0,40000.0,Mystery|Thriller,60709427.90607456,50822657.48,31770194.20760019,1
The Lake House ,2006.0,Alejandro Agresti,52320979.0,40000000.0,2,USA,99.0,18000.0,Drama|Fantasy|Romance,62289475.06683233,47621031.76,62289475.06683233,1
The Skeleton Key ,2005.0,Iain Softley,47806295.0,43000000.0,3,USA,104.0,545.0,Horror|Mystery|Thriller,58750583.03901834,52843983.63600001,46219584.45433119,1
The Odd Life of Timothy Green ,2012.0,Peter Hedges,51853450.0,25000000.0,2,USA,105.0,3000.0,Comedy|Drama|Family|Fantasy,54206831.8953194,26134631.3,28642730.517979704,1
Made of Honor ,2008.0,Paul Weiland,46012734.0,40000000.0,3,USA,101.0,1000.0,Comedy|Romance,51293619.5303006,44590803.52,51293619.5303006,1
Jersey Boys ,2014.0,Clint Eastwood,47034272.0,40000000.0,4,USA,134.0,880.0,Biography|Drama|Music|Musical,47683938.57314691,40552504.84,94390633.99043016,1
The Rainmaker ,1997.0,Francis Ford Coppola,45856732.0,40000000.0,3,USA,135.0,13000.0,Crime|Drama|Thriller,68573671.31829466,59815576.32,206325869.50905618,1
Gothika ,2003.0,Mathieu Kassovitz,59588068.0,40000000.0,4,USA,98.0,21000.0,Horror|Mystery|Thriller,77726805.44365983,52176086.96,77726805.44365983,1
Amistad ,1997.0,Steven Spielberg,44175394.0,36000000.0,4,USA,155.0,12000.0,Drama|History,66059416.28182676,53834018.688,337331009.3679546,1
Medicine Man ,1992.0,John McTiernan,45500797.0,40000000.0,3,USA,106.0,472.0,Adventure|Drama|Romance,77837821.02902667,68427655.04,111778778.15916765,1
Aliens vs. Predator: Requiem ,2007.0,Colin Strause,41797066.0,40000000.0,4,USA,102.0,1000.0,Action|Horror|Sci-Fi|Thriller,48382916.04339754,46302691.24,35952798.28497668,1
Ri¢hie Ri¢h ,1994.0,Donald Petrie,38087756.0,40000000.0,2,USA,95.0,3000.0,Comedy|Family,61683146.5512353,64780027.0,59535037.38844518,0
Autumn in New York ,2000.0,Joan Chen,37752931.0,40000000.0,3,USA,103.0,24000.0,Drama|Romance,52619517.82388064,55751451.8,52619517.82388064,0
Paul ,2011.0,Greg Mottola,37371385.0,40000000.0,4,USA,109.0,176.0,Adventure|Comedy|Sci-Fi,39875104.96787556,42679825.72,90238480.61509204,0
The Guilt Trip ,2012.0,Anne Fletcher,37101011.0,40000000.0,3,USA,95.0,405.0,Comedy|Drama,38784849.73368977,41815410.08,84092751.29306962,0
Scream 4 ,2011.0,Wes Craven,38176892.0,40000000.0,4,USA,111.0,2000.0,Horror|Mystery,40734577.42728156,42679825.72,70686098.90112522,0
