movie_title,title_year,director_name,gross,budget,content_rating,country
Paul ,2011.0,Greg Mottola,37371385.0,40000000.0,4,USA
The Guilt Trip ,2012.0,Anne Fletcher,37101011.0,40000000.0,3,USA
Scream 4 ,2011.0,Wes Craven,38176892.0,40000000.0,4,USA
The Doors ,1991.0,Oliver Stone,35183792.0,38000000.0,4,USA
Sex Tape ,2014.0,Jake Kasdan,38543473.0,40000000.0,4,USA
Final Destination 5 ,2011.0,Steven Quale,42575718.0,40000000.0,4,USA
Pay It Forward ,2000.0,Mimi Leder,33508922.0,40000000.0,3,USA
Fever Pitch ,2005.0,Bobby Farrelly,42071069.0,30000000.0,3,USA
Drillbit Taylor ,2008.0,Steven Brill,32853640.0,40000000.0,3,USA
A Million Ways to Die in the West ,2014.0,Seth MacFarlane,42615685.0,40000000.0,4,USA
The Shadow ,1994.0,Russell Mulcahy,32055248.0,25000000.0,3,USA
Extremely Loud & Incredibly Close ,2011.0,Stephen Daldry,31836745.0,40000000.0,3,USA
Morning Glory ,2010.0,Roger Michell,30993544.0,40000000.0,3,USA
Get Rich or Die Tryin' ,2005.0,Jim Sheridan,30981850.0,40000000.0,4,USA
The Art of War ,2000.0,Christian Duguay,30199105.0,40000000.0,4,USA
Rent ,2005.0,Chris Columbus,29077547.0,40000000.0,3,USA
Bless the Child ,2000.0,Chuck Russell,29374178.0,40000000.0,4,USA
The Out-of-Towners ,1999.0,Sam Weisman,28535768.0,40000000.0,3,USA
The Island of Dr. Moreau ,1996.0,John Frankenheimer,27663982.0,40000000.0,3,USA
Sweet November ,2001.0,Pat O'Connor,25178165.0,40000000.0,3,USA
The Reaping ,2007.0,Stephen Hopkins,25117498.0,40000000.0,4,USA
Mean Streets ,1973.0,Martin Scorsese,32645.0,500000.0,4,USA
Renaissance Man ,1994.0,Penny Marshall,24332324.0,40000000.0,3,USA
The Magic Sword: Quest for Camelot ,1998.0,Frederik Du Chau,22717758.0,40000000.0,0,USA
City by the Sea ,2002.0,Michael Caton-Jones,22433915.0,60000000.0,4,USA
At First Sight ,1999.0,Irwin Winkler,22326247.0,60000000.0,3,USA
Torque ,2004.0,Joseph Kahn,21176322.0,40000000.0,3,USA
City Hall ,1996.0,Harold Becker,20300000.0,40000000.0,4,USA
Marie Antoinette ,2006.0,Sofia Coppola,15962471.0,40000000.0,3,USA
Kiss of Death ,1995.0,Barbet Schroeder,14942422.0,40000000.0,4,USA
Get Carter ,2000.0,Stephen Kay,14967182.0,40000000.0,4,USA
Ishtar ,1987.0,Elaine May,14375181.0,51000000.0,3,USA
Fantastic Mr. Fox ,2009.0,Wes Anderson,20999103.0,40000000.0,2,USA
Life or Something Like It ,2002.0,Stephen Herek,14448589.0,40000000.0,3,USA
Memoirs of an Invisible Man ,1992.0,John Carpenter,14358033.0,40000000.0,3,USA
New York Minute ,2004.0,Dennie Gordon,14018364.0,30000000.0,2,USA
Big Miracle ,2012.0,Ken Kwapis,20113965.0,40000000.0,2,USA
The Deep End of the Ocean ,1999.0,Ulu Grosbard,13376506.0,40000000.0,3,USA
Cirque du Freak: The Vampire's Assistant ,2009.0,Paul Weitz,13838130.0,40000000.0,3,USA
Duplex ,2003.0,Danny DeVito,9652000.0,40000000.0,3,USA
Universal Soldier: The Return ,1999.0,Mic Rodgers,10431220.0,24000000.0,4,USA
Impostor ,2001.0,Gary Fleder,6114237.0,40000000.0,4,USA
A Thousand Words ,2012.0,Brian Robbins,18438149.0,40000000.0,3,USA
Delgo ,2008.0,Marc F. Adler,511920.0,40000000.0,2,USA
The Gunman ,2015.0,Pierre Morel,10640645.0,40000000.0,4,USA
Disturbia ,2007.0,D.J. Caruso,80050171.0,20000000.0,3,USA
Hackers ,1995.0,Iain Softley,7564000.0,20000000.0,3,USA
The Hunting Party ,2007.0,Richard Shepard,876671.0,25000000.0,4,USA
The Crow ,1994.0,Alex Proyas,50693162.0,23000000.0,4,USA
The Time Traveler's Wife ,2009.0,Robert Schwentke,63411478.0,39000000.0,3,USA
Frankenweenie ,2012.0,Tim Burton,35287788.0,39000000.0,2,USA
Serenity ,2005.0,Joss Whedon,25335935.0,40000000.0,3,USA
Against the Ropes ,2004.0,Charles S. Dutton,5881504.0,39000000.0,3,USA
Grudge Match ,2013.0,Peter Segal,29802761.0,40000000.0,3,USA
Sweet Home Alabama ,2002.0,Andy Tennant,127214072.0,38000000.0,3,USA
The Ugly Truth ,2009.0,Robert Luketic,88915214.0,38000000.0,4,USA
Sgt. Bilko ,1996.0,Jonathan Lynn,30400000.0,39000000.0,2,USA
Spy Kids 2: Island of Lost Dreams ,2002.0,Robert Rodriguez,85570368.0,38000000.0,2,USA
Star Trek: Generations ,1994.0,David Carson,75668868.0,35000000.0,2,USA
Water for Elephants ,2011.0,Francis Lawrence,58700247.0,38000000.0,3,USA
The Hurricane ,1999.0,Norman Jewison,50668906.0,38000000.0,4,USA
Enough ,2002.0,Michael Apted,39177215.0,38000000.0,3,USA
Heartbreakers ,2001.0,David Mirkin,40334024.0,35000000.0,3,USA
Paul Blart: Mall Cop 2 ,2015.0,Andy Fickman,71038190.0,30000000.0,2,USA
Angel Eyes ,2001.0,Luis Mandoki,24044532.0,38000000.0,4,USA
Joe Somebody ,2001.0,John Pasquin,22770864.0,38000000.0,2,USA
Extreme Measures ,1996.0,Michael Apted,17305211.0,38000000.0,4,USA
Rock Star ,2001.0,Stephen Herek,16991902.0,57000000.0,4,USA
Precious ,2009.0,Lee Daniels,47536959.0,10000000.0,4,USA
White Squall ,1996.0,Ridley Scott,10300000.0,38000000.0,3,USA
The Thing ,1982.0,John Carpenter,13782838.0,15000000.0,4,USA
Riddick ,2013.0,David Twohy,41997790.0,38000000.0,4,USA
Switchback ,1997.0,Jeb Stuart,6482195.0,37000000.0,4,USA
Texas Rangers ,2001.0,Steve Miner,623374.0,38000000.0,3,USA
City of Ember ,2008.0,Gil Kenan,7871693.0,55000000.0,2,USA
The Master ,2012.0,Paul Thomas Anderson,16377274.0,32000000.0,4,USA
The Express ,2008.0,Gary Fleder,9589875.0,40000000.0,2,USA
The 5th Wave ,2016.0,J Blakeson,34912982.0,38000000.0,3,USA
Creed ,2015.0,Ryan Coogler,109712885.0,35000000.0,3,USA
The Town ,2010.0,Ben Affleck,92173235.0,37000000.0,4,USA
What to Expect When You're Expecting ,2012.0,Kirk Jones,41102171.0,40000000.0,3,USA
Burn After Reading ,2008.0,Ethan Coen,60338891.0,37000000.0,4,USA
Nim's Island ,2008.0,Jennifer Flackett,48006503.0,37000000.0,2,USA
Magnolia ,1999.0,Paul Thomas Anderson,22450975.0,37000000.0,4,USA
Cop Out ,2010.0,Kevin Smith,44867349.0,37000000.0,4,USA
How to Be Single ,2016.0,Christian Ditter,46813366.0,38000000.0,4,USA
Dolphin Tale ,2011.0,Charles Martin Smith,72279690.0,37000000.0,2,USA
Twilight ,2008.0,Catherine Hardwicke,191449475.0,37000000.0,3,USA
John Q ,2002.0,Nick Cassavetes,71026631.0,36000000.0,3,USA
Blue Streak ,1999.0,Les Mayfield,68208190.0,65000000.0,3,USA
We're the Millers ,2013.0,Rawson Marshall Thurber,150368971.0,37000000.0,4,USA
Breakdown ,1997.0,Jonathan Mostow,50129186.0,36000000.0,4,USA
Hot Tub Time Machine ,2010.0,Steve Pink,50213619.0,36000000.0,4,USA
Dolphin Tale 2 ,2014.0,Charles Martin Smith,42019483.0,36000000.0,2,USA
Reindeer Games ,2000.0,John Frankenheimer,23360779.0,34000000.0,4,USA
A Man Apart ,2003.0,F. Gary Gray,26183197.0,36000000.0,4,USA
Aloha ,2015.0,Cameron Crowe,20991497.0,37000000.0,3,USA
Ghosts of Mississippi ,1996.0,Rob Reiner,13052741.0,36000000.0,3,USA
Snow Falling on Cedars ,1999.0,Scott Hicks,14378353.0,36000000.0,3,USA
The Rite ,2011.0,Mikael Håfström,33037754.0,37000000.0,3,USA
Gattaca ,1997.0,Andrew Niccol,12339633.0,36000000.0,3,USA
Isn't She Great ,2000.0,Andrew Bergman,2954405.0,36000000.0,4,USA
Space Chimps ,2008.0,Kirk De Micco,30105968.0,37000000.0,0,USA
Head of State ,2003.0,Chris Rock,37788228.0,35200000.0,3,USA
The Hangover ,2009.0,Todd Phillips,277313371.0,35000000.0,4,USA
Austin Powers: The Spy Who Shagged Me ,1999.0,Jay Roach,205399422.0,33000000.0,3,USA
Batman ,1989.0,Tim Burton,251188924.0,35000000.0,3,USA
Lethal Weapon 3 ,1992.0,Richard Donner,144731527.0,35000000.0,4,USA
The Blind Side ,2009.0,John Lee Hancock,255950375.0,29000000.0,3,USA
Spy Kids ,2001.0,Robert Rodriguez,112692062.0,35000000.0,2,USA
Horrible Bosses ,2011.0,Seth Gordon,117528646.0,35000000.0,4,USA
True Grit ,2010.0,Ethan Coen,171031347.0,38000000.0,3,USA
The Devil Wears Prada ,2006.0,David Frankel,124732962.0,35000000.0,3,USA
Star Trek: The Motion Picture ,1979.0,Robert Wise,82300000.0,35000000.0,2,USA
Identity Thief ,2013.0,Seth Gordon,134455175.0,35000000.0,4,USA
Cape Fear ,1991.0,Martin Scorsese,79100000.0,35000000.0,4,USA
21 ,2008.0,Robert Luketic,81159365.0,35000000.0,3,USA
Guess Who ,2005.0,Kevin Rodney Sullivan,67962333.0,35000000.0,3,USA
The English Patient ,1996.0,Anthony Minghella,78651430.0,27000000.0,4,USA
L.A. Confidential ,1997.0,Curtis Hanson,64604977.0,35000000.0,4,USA
Sky High ,2005.0,Mike Mitchell,63939454.0,35000000.0,2,USA
In & Out ,1997.0,Frank Oz,63826569.0,35000000.0,3,USA
Species ,1995.0,Roger Donaldson,60054449.0,35000000.0,4,USA
A Nightmare on Elm Street ,1984.0,Wes Craven,26505000.0,1800000.0,1,USA
The Cell ,2000.0,Tarsem Singh,61280963.0,33000000.0,4,USA
The Man in the Iron Mask ,1998.0,Randall Wallace,56876365.0,35000000.0,3,USA
Secretariat ,2010.0,Randall Wallace,59699513.0,35000000.0,2,USA
Radio ,2003.0,Michael Tollin,52277485.0,35000000.0,2,USA
Friends with Benefits ,2011.0,Will Gluck,55802754.0,35000000.0,4,USA
Neighbors 2: Sorority Rising ,2016.0,Nicholas Stoller,55291815.0,35000000.0,4,USA
Saving Mr. Banks ,2013.0,John Lee Hancock,83299761.0,35000000.0,3,USA
Malcolm X ,1992.0,Spike Lee,48169908.0,33000000.0,3,USA
This Is 40 ,2012.0,Judd Apatow,67523385.0,35000000.0,4,USA
Old Dogs ,2009.0,Walt Becker,49474048.0,35000000.0,2,USA
Underworld: Rise of the Lycans ,2009.0,Patrick Tatopoulos,45802315.0,35000000.0,4,USA
License to Wed ,2007.0,Ken Kwapis,43792641.0,35000000.0,3,USA
The Benchwarmers ,2006.0,Dennis Dugan,57651794.0,33000000.0,3,USA
Must Love Dogs ,2005.0,Gary David Goldberg,43894863.0,30000000.0,3,USA
Donnie Brasco ,1997.0,Mike Newell,41954997.0,35000000.0,4,USA
Poltergeist ,1982.0,Tobe Hooper,76600000.0,10700000.0,2,USA
The Ladykillers ,2004.0,Ethan Coen,39692139.0,35000000.0,4,USA
In Time ,2011.0,Andrew Niccol,37553932.0,40000000.0,3,USA
The Back-up Plan ,2010.0,Alan Poul,37481242.0,35000000.0,3,USA
Something Borrowed ,2011.0,Luke Greenfield,39026186.0,35000000.0,3,USA
Black Knight ,2001.0,Gil Junger,33422806.0,50000000.0,3,USA
The Nativity Story ,2006.0,Catherine Hardwicke,37617947.0,30000000.0,2,USA
Closer ,2004.0,Mike Nichols,33987757.0,27000000.0,4,USA
J. Edgar ,2011.0,Clint Eastwood,37304950.0,35000000.0,4,USA
Mirrors ,2008.0,Alexandre Aja,30691439.0,35000000.0,4,USA
Queen of the Damned ,2002.0,Michael Rymer,30307804.0,35000000.0,4,USA
Predator 2 ,1990.0,Stephen Hopkins,30669413.0,35000000.0,4,USA
Untraceable ,2008.0,Gregory Hoblit,28687835.0,35000000.0,4,USA
Blast from the Past ,1999.0,Hugh Wilson,26494611.0,35000000.0,3,USA
Jersey Girl ,2004.0,Kevin Smith,25266129.0,35000000.0,3,USA
Alex Cross ,2012.0,Rob Cohen,25863915.0,35000000.0,3,USA
Midnight in the Garden of Good and Evil ,1997.0,Clint Eastwood,25078937.0,30000000.0,4,USA
Hoffa ,1992.0,Danny DeVito,24276500.0,35000000.0,4,USA
The X Files: I Want to Believe ,2008.0,Chris Carter,20981633.0,30000000.0,3,USA
Ella Enchanted ,2004.0,Tommy O'Haver,22913677.0,35000000.0,2,USA
Abduction ,2011.0,John Singleton,28064226.0,35000000.0,3,USA
Wonder Boys ,2000.0,Curtis Hanson,19389454.0,55000000.0,4,USA
Superhero Movie ,2008.0,Craig Mazin,25871834.0,35000000.0,3,USA
Broken City ,2013.0,Allen Hughes,19692608.0,35000000.0,4,USA
Cursed ,2005.0,Wes Craven,19294901.0,35000000.0,3,USA
Premium Rush ,2012.0,David Koepp,20275446.0,35000000.0,3,USA
Hot Pursuit ,2015.0,Anne Fletcher,34507079.0,35000000.0,3,USA
Parker ,2013.0,Taylor Hackford,17609982.0,35000000.0,4,USA
Furry Vengeance ,2010.0,Roger Kumble,17596256.0,35000000.0,2,USA
Lions for Lambs ,2007.0,Robert Redford,14998070.0,35000000.0,4,USA
Flight of the Intruder ,1991.0,John Milius,14587732.0,35000000.0,3,USA
Walk Hard: The Dewey Cox Story ,2007.0,Jake Kasdan,18317151.0,35000000.0,4,USA
The Shipping News ,2001.0,Lasse Hallström,11405825.0,35000000.0,4,USA
American Outlaws ,2001.0,Les Mayfield,13264986.0,35000000.0,3,USA
Whiteout ,2009.0,Dominic Sena,10268846.0,35000000.0,4,USA
The Tree of Life ,2011.0,Terrence Malick,13303319.0,32000000.0,3,USA
Sabotage ,2014.0,David Ayer,10499968.0,35000000.0,4,USA
The Order ,2003.0,Brian Helgeland,7659747.0,38000000.0,4,USA
Punisher: War Zone ,2008.0,Lexi Alexander,7948159.0,35000000.0,4,USA
Zoom ,2006.0,Peter Hewitt,11631245.0,35000000.0,2,USA
The Walk ,2015.0,Robert Zemeckis,10137502.0,35000000.0,2,USA
Warriors of Virtue ,1997.0,Ronny Yu,6448817.0,35000000.0,2,USA
A Good Year ,2006.0,Ridley Scott,7458269.0,35000000.0,3,USA
Radio Flyer ,1992.0,Richard Donner,4651977.0,35000000.0,3,USA
"Blood In, Blood Out ",1993.0,Taylor Hackford,4496583.0,35000000.0,4,USA
Ride with the Devil ,1999.0,Ang Lee,630779.0,35000000.0,4,USA
The Maze Runner ,2014.0,Wes Ball,102413606.0,34000000.0,3,USA
Unfinished Business ,2015.0,Ken Scott,10214013.0,35000000.0,4,USA
The Age of Innocence ,1993.0,Martin Scorsese,32000000.0,30000000.0,2,USA
The Fountain ,2006.0,Darren Aronofsky,10139254.0,35000000.0,3,USA
Chill Factor ,1999.0,Hugh Johnson,11227940.0,34000000.0,4,USA
Stolen ,2012.0,Simon West,183125.0,35000000.0,4,USA
The Longest Ride ,2015.0,George Tillman Jr.,37432299.0,34000000.0,3,USA
The Astronaut's Wife ,1999.0,Rand Ravich,10654581.0,34000000.0,4,USA
I Dreamed of Africa ,2000.0,Hugh Hudson,6543194.0,34000000.0,3,USA
Playing for Keeps ,2012.0,Gabriele Muccino,13101142.0,35000000.0,3,USA
A Few Good Men ,1992.0,Rob Reiner,141340178.0,40000000.0,4,USA
Exit Wounds ,2001.0,Andrzej Bartkowiak,51758599.0,33000000.0,4,USA
Big Momma's House ,2000.0,Raja Gosnell,117559438.0,30000000.0,3,USA
The Darkest Hour ,2011.0,Chris Gorak,21426805.0,30000000.0,3,USA
Step Up Revolution ,2012.0,Scott Speer,35057332.0,33000000.0,3,USA
The Watcher ,2000.0,Joe Charbanic,28927720.0,33000000.0,4,USA
The Punisher ,2004.0,Jonathan Hensleigh,33682273.0,33000000.0,4,USA
Goal! The Dream Begins ,2005.0,Danny Cannon,4280577.0,10000000.0,3,USA
Safe ,2012.0,Boaz Yakin,17120019.0,30000000.0,4,USA
Pushing Tin ,1999.0,Mike Newell,8406264.0,38000000.0,4,USA
Star Wars: Episode VI - Return of the Jedi ,1983.0,Richard Marquand,309125409.0,32500000.0,2,USA
The Reader ,2008.0,Stephen Daldry,34180954.0,32000000.0,4,USA
Elf ,2003.0,Jon Favreau,173381405.0,33000000.0,2,USA
Phenomenon ,1996.0,Jon Turteltaub,104632573.0,32000000.0,2,USA
Scrooged ,1988.0,Richard Donner,60328558.0,32000000.0,3,USA
Bridesmaids ,2011.0,Paul Feig,169076745.0,32500000.0,4,USA
This Is the End ,2013.0,Evan Goldberg,101470202.0,32000000.0,4,USA
Stigmata ,1999.0,Rupert Wainwright,50041732.0,29000000.0,4,USA
Men of Honor ,2000.0,George Tillman Jr.,48814909.0,32000000.0,4,USA
Takers ,2010.0,John Luessenhop,57744720.0,20000000.0,3,USA
The Big Wedding ,2013.0,Justin Zackham,21784432.0,35000000.0,4,USA
"Big Mommas: Like Father, Like Son ",2011.0,John Whitesell,37911876.0,32000000.0,3,USA
Source Code ,2011.0,Duncan Jones,54696902.0,32000000.0,3,USA
Alive ,1993.0,Frank Marshall,36733909.0,32000000.0,4,USA
The Number 23 ,2007.0,Joel Schumacher,35063732.0,32000000.0,4,USA
Dreamer: Inspired by a True Story ,2005.0,John Gatins,32701088.0,32000000.0,2,USA
A History of Violence ,2005.0,David Cronenberg,31493782.0,32000000.0,4,USA
Bringing Out the Dead ,1999.0,Martin Scorsese,16640210.0,55000000.0,4,USA
Repo Men ,2010.0,Miguel Sapochnik,13763130.0,32000000.0,4,USA
Bogus ,1996.0,Norman Jewison,4357000.0,30000000.0,2,USA
The Incredible Burt Wonderstone ,2013.0,Don Scardino,22525921.0,30000000.0,3,USA
Cats Don't Dance ,1997.0,Mark Dindal,3562749.0,32000000.0,0,USA
Cradle Will Rock ,1999.0,Tim Robbins,2899970.0,32000000.0,4,USA
The Good German ,2006.0,Steven Soderbergh,1304837.0,32000000.0,4,USA
Apocalypse Now ,1979.0,Francis Ford Coppola,78800000.0,31500000.0,4,USA
Going the Distance ,2010.0,Nanette Burstein,17797316.0,32000000.0,4,USA
Mr. Holland's Opus ,1995.0,Stephen Herek,82528097.0,6500000.0,2,USA
Out of Africa ,1985.0,Sydney Pollack,87100000.0,31000000.0,2,USA
Flight ,2012.0,Robert Zemeckis,93749203.0,31000000.0,4,USA
The Grand Budapest Hotel ,2014.0,Wes Anderson,59073773.0,25000000.0,4,USA
Hearts in Atlantis ,2001.0,Scott Hicks,24185781.0,31000000.0,3,USA
Arachnophobia ,1990.0,Frank Marshall,53133888.0,31000000.0,3,USA
Frequency ,2000.0,Gregory Hoblit,44983704.0,31000000.0,3,USA
Vacation ,2015.0,John Francis Daley,58879132.0,31000000.0,4,USA
Get Shorty ,1995.0,Barry Sonnenfeld,72077000.0,30250000.0,4,USA
Chicago ,2002.0,Rob Marshall,170684505.0,45000000.0,3,USA
Big Daddy ,1999.0,Dennis Dugan,163479795.0,34200000.0,3,USA
American Pie 2 ,2001.0,J.B. Rogers,145096820.0,30000000.0,4,USA
Toy Story ,1995.0,John Lasseter,191796233.0,30000000.0,0,USA
Speed ,1994.0,Jan de Bont,121248145.0,25000000.0,4,USA
The Vow ,2012.0,Michael Sucsy,125014030.0,30000000.0,3,USA
Extraordinary Measures ,2010.0,Tom Vaughan,11854694.0,31000000.0,2,USA
Remember the Titans ,2000.0,Boaz Yakin,115648585.0,30000000.0,2,USA
The Hunt for Red October ,1990.0,John McTiernan,122012643.0,30000000.0,2,USA
Lee Daniels' The Butler ,2013.0,Lee Daniels,116631310.0,30000000.0,3,USA
Dodgeball: A True Underdog Story ,2004.0,Rawson Marshall Thurber,114324072.0,20000000.0,3,USA
The Addams Family ,1991.0,Barry Sonnenfeld,113502246.0,38000000.0,3,USA
Ace Ventura: When Nature Calls ,1995.0,Steve Oedekerk,108360000.0,30000000.0,3,USA
The Princess Diaries ,2001.0,Garry Marshall,108244774.0,37000000.0,0,USA
The First Wives Club ,1996.0,Hugh Wilson,105444419.0,26000000.0,2,USA
Se7en ,1995.0,David Fincher,100125340.0,33000000.0,4,USA
The SpongeBob SquarePants Movie ,2004.0,Stephen Hillenburg,85416609.0,30000000.0,2,USA
Mystic River ,2003.0,Clint Eastwood,90135191.0,25000000.0,4,USA
Million Dollar Baby ,2004.0,Clint Eastwood,100422786.0,30000000.0,3,USA
Analyze This ,1999.0,Harold Ramis,106694016.0,30000000.0,4,USA
The Notebook ,2004.0,Nick Cassavetes,64286.0,29000000.0,3,USA
27 Dresses ,2008.0,Anne Fletcher,76806312.0,30000000.0,3,USA
Hannah Montana: The Movie ,2009.0,Peter Chelsom,79566871.0,30000000.0,0,USA
The Prince of Tides ,1991.0,Barbra Streisand,74787599.0,30000000.0,4,USA
Legends of the Fall ,1994.0,Edward Zwick,66528842.0,30000000.0,4,USA
Up in the Air ,2009.0,Jason Reitman,83813460.0,25000000.0,4,USA
About Schmidt ,2002.0,Alexander Payne,65010106.0,30000000.0,4,USA
Warm Bodies ,2013.0,Jonathan Levine,66359959.0,35000000.0,3,USA
Looper ,2012.0,Rian Johnson,66468315.0,30000000.0,4,USA
Down to Earth ,2001.0,Chris Weitz,64172251.0,30000000.0,3,USA
Hope Springs ,2012.0,David Frankel,63536011.0,30000000.0,3,USA
Forgetting Sarah Marshall ,2008.0,Nicholas Stoller,62877175.0,30000000.0,4,USA
Four Brothers ,2005.0,John Singleton,74484168.0,45000000.0,4,USA
Baby Mama ,2008.0,Michael McCullers,60269340.0,30000000.0,3,USA
Hope Floats ,1998.0,Forest Whitaker,60033780.0,30000000.0,3,USA
Bride Wars ,2009.0,Gary Winick,58715510.0,30000000.0,2,USA
Without a Paddle ,2004.0,Steven Brill,58156435.0,19000000.0,3,USA
13 Going on 30 ,2004.0,Gary Winick,56044241.0,37000000.0,3,USA
Blow ,2001.0,Ted Demme,52937130.0,30000000.0,4,USA
Message in a Bottle ,1999.0,Luis Mandoki,52799004.0,55000000.0,3,USA
Star Trek V: The Final Frontier ,1989.0,William Shatner,55210049.0,27800000.0,2,USA
Like Mike ,2002.0,John Schultz,51432423.0,30000000.0,2,USA
Naked Gun 33 1/3: The Final Insult ,1994.0,Peter Segal,51109400.0,30000000.0,3,USA
P.S. I Love You ,2007.0,Richard LaGravenese,53680848.0,30000000.0,3,USA
Letters to Juliet ,2010.0,Gary Winick,53021560.0,30000000.0,2,USA
Black Rain ,1989.0,Ridley Scott,45645204.0,30000000.0,4,USA
Corpse Bride ,2005.0,Tim Burton,53337608.0,40000000.0,2,USA
Sicario ,2015.0,Denis Villeneuve,46875468.0,30000000.0,4,USA
Southpaw ,2015.0,Antoine Fuqua,52418902.0,30000000.0,4,USA
Drag Me to Hell ,2009.0,Sam Raimi,42057340.0,30000000.0,3,USA
The Age of Adaline ,2015.0,Lee Toland Krieger,42478175.0,25000000.0,3,USA
Secondhand Lions ,2003.0,Tim McCanlies,41407470.0,30000000.0,2,USA
Step Up 3D ,2010.0,Jon M. Chu,42385520.0,30000000.0,3,USA
Blue Crush ,2002.0,John Stockwell,40118420.0,30000000.0,3,USA
Stranger Than Fiction ,2006.0,Marc Forster,40137776.0,38000000.0,3,USA
30 Days of Night ,2007.0,David Slade,39568996.0,32000000.0,4,USA
The Cabin in the Woods ,2012.0,Drew Goddard,42043633.0,30000000.0,4,USA
Meet the Spartans ,2008.0,Jason Friedberg,38232624.0,30000000.0,3,USA
Midnight Run ,1988.0,Martin Brest,38413606.0,30000000.0,4,USA
The Running Man ,1987.0,Paul Michael Glaser,38122105.0,27000000.0,4,USA
Little Shop of Horrors ,1986.0,Frank Oz,38747385.0,25000000.0,3,USA
Hanna ,2011.0,Joe Wright,40247512.0,30000000.0,3,USA
Mortal Kombat: Annihilation ,1997.0,John R. Leonetti,35927406.0,30000000.0,3,USA
Larry Crowne ,2011.0,Tom Hanks,35565975.0,30000000.0,3,USA
Carrie ,2013.0,Kimberly Peirce,35266619.0,30000000.0,4,USA
Take the Lead ,2006.0,Liz Friedlander,34703228.0,30000000.0,3,USA
Gridiron Gang ,2006.0,Phil Joanou,38432823.0,30000000.0,3,USA
What's the Worst That Could Happen? ,2001.0,Sam Weisman,32095318.0,45000000.0,3,USA
9 ,2009.0,Shane Acker,31743332.0,30000000.0,3,USA
Side Effects ,2013.0,Steven Soderbergh,32154410.0,30000000.0,4,USA
Winnie the Pooh ,2011.0,Stephen J. Anderson,26687172.0,30000000.0,0,USA
Dumb and Dumberer: When Harry Met Lloyd ,2003.0,Troy Miller,26096584.0,19000000.0,3,USA
Bulworth ,1998.0,Warren Beatty,26525834.0,30000000.0,4,USA
Get on Up ,2014.0,Tate Taylor,30513940.0,30000000.0,3,USA
One True Thing ,1998.0,Carl Franklin,23209440.0,30000000.0,4,USA
Virtuosity ,1995.0,Brett Leonard,24048000.0,30000000.0,4,USA
My Super Ex-Girlfriend ,2006.0,Ivan Reitman,22526144.0,30000000.0,3,USA
Deliver Us from Evil ,2014.0,Scott Derrickson,30523568.0,30000000.0,4,USA
Sanctum ,2011.0,Alister Grierson,23070045.0,30000000.0,4,USA
Little Black Book ,2004.0,Nick Hurran,20422207.0,35000000.0,3,USA
The Five-Year Engagement ,2012.0,Nicholas Stoller,28644770.0,30000000.0,4,USA
Mr 3000 ,2004.0,Charles Stone III,21800302.0,30000000.0,3,USA
