movie_title,title_year,director_name,gross,budget,content_rating,language
Sleepers ,1996.0,Barry Levinson,53300852.0,44000000.0,R,English
Rambo: First Blood Part II ,1985.0,George P. Cosmatos,150415432.0,44000000.0,R,English
The Juror ,1996.0,Brian Gibson,44834712.0,44000000.0,R,English
Pinocchio ,1940.0,Norman Ferguson,84300000.0,2600000.0,G,English
Heaven's Gate ,1980.0,Michael Cimino,1500000.0,44000000.0,R,English
Underworld: Evolution ,2006.0,Len Wiseman,62318875.0,50000000.0,R,English
Victor Frankenstein ,2015.0,Paul McGuigan,5773519.0,40000000.0,PG-13,English
Finding Forrester ,2000.0,Gus Van Sant,51768623.0,43000000.0,PG-13,English
28 Days ,2000.0,Betty Thomas,37035515.0,43000000.0,PG-13,English
Unleashed ,2005.0,Louis Leterrier,24520892.0,45000000.0,R,English
The Sweetest Thing ,2002.0,Roger Kumble,24430272.0,43000000.0,R,English
The Firm ,1993.0,Sydney Pollack,158348400.0,42000000.0,R,English
Charlie St. Cloud ,2010.0,Burr Steers,31136950.0,44000000.0,PG-13,English
The Mechanic ,2011.0,Simon West,29113588.0,40000000.0,R,English
21 Jump Street ,2012.0,Phil Lord,138447667.0,42000000.0,R,English
Notting Hill ,1999.0,Roger Michell,116006080.0,42000000.0,PG-13,English
Chicken Run ,2000.0,Peter Lord,106793915.0,45000000.0,G,English
Along Came Polly ,2004.0,John Hamburg,87856565.0,42000000.0,PG-13,English
Boomerang ,1992.0,Reginald Hudlin,70100000.0,40000000.0,R,English
The Heat ,2013.0,Paul Feig,159578352.0,43000000.0,R,English
Cleopatra ,1963.0,Joseph L. Mankiewicz,57750000.0,31115000.0,G,English
Here Comes the Boom ,2012.0,Frank Coraci,45290318.0,42000000.0,PG,English
High Crimes ,2002.0,Carl Franklin,41543207.0,42000000.0,PG-13,English
The Mirror Has Two Faces ,1996.0,Barbra Streisand,41252428.0,42000000.0,PG-13,English
The Mothman Prophecies ,2002.0,Mark Pellington,35228696.0,32000000.0,PG-13,English
Brüno ,2009.0,Larry Charles,59992760.0,42000000.0,R,English
Licence to Kill ,1989.0,John Glen,34667015.0,32000000.0,PG-13,English
Red Riding Hood ,2011.0,Catherine Hardwicke,37652565.0,42000000.0,PG-13,English
15 Minutes ,2001.0,John Herzfeld,24375436.0,42000000.0,R,English
Super Mario Bros. ,1993.0,Annabel Jankel,20915465.0,42000000.0,PG,English
Lord of War ,2005.0,Andrew Niccol,24127895.0,50000000.0,R,English
Hero ,2002.0,Yimou Zhang,84961.0,31000000.0,PG-13,Mandarin
One for the Money ,2012.0,Julie Anne Robinson,26404753.0,40000000.0,PG-13,English
The Interview ,2014.0,Evan Goldberg,6105175.0,44000000.0,R,English
The Warrior's Way ,2010.0,Sngmoo Lee,5664251.0,45000000.0,R,English
Micmacs ,2009.0,Jean-Pierre Jeunet,1260917.0,27000000.0,R,French
8 Mile ,2002.0,Curtis Hanson,116724075.0,41000000.0,R,English
A Knight's Tale ,2001.0,Brian Helgeland,56083966.0,65000000.0,PG-13,English
The Medallion ,2003.0,Gordon Chan,22108977.0,41000000.0,PG-13,English
The Sixth Sense ,1999.0,M. Night Shyamalan,293501675.0,40000000.0,PG-13,English
Man on a Ledge ,2012.0,Asger Leth,18600911.0,42000000.0,PG-13,English
The Big Year ,2011.0,David Frankel,7204138.0,41000000.0,PG,English
The Karate Kid ,1984.0,John G. Avildsen,90800000.0,8000000.0,PG,English
American Hustle ,2013.0,David O. Russell,150117807.0,40000000.0,R,English
The Proposal ,2009.0,Anne Fletcher,163947053.0,40000000.0,PG-13,English
Double Jeopardy ,1999.0,Bruce Beresford,116735231.0,70000000.0,R,English
Back to the Future Part II ,1989.0,Robert Zemeckis,118500000.0,40000000.0,PG,English
Lucy ,2014.0,Luc Besson,126546825.0,40000000.0,R,English
Fifty Shades of Grey ,2015.0,Sam Taylor-Johnson,166147885.0,40000000.0,R,English
Spy Kids 3-D: Game Over ,2003.0,Robert Rodriguez,111760631.0,38000000.0,PG,English
A Time to Kill ,1996.0,Joel Schumacher,108706165.0,40000000.0,R,English
Cheaper by the Dozen ,2003.0,Shawn Levy,138614544.0,40000000.0,PG,English
Lone Survivor ,2013.0,Peter Berg,125069696.0,40000000.0,R,English
A League of Their Own ,1992.0,Penny Marshall,107458785.0,40000000.0,PG,English
The Conjuring 2 ,2016.0,James Wan,102310175.0,40000000.0,R,English
The Social Network ,2010.0,David Fincher,96917897.0,40000000.0,PG-13,English
He's Just Not That Into You ,2009.0,Ken Kwapis,93952276.0,40000000.0,PG-13,English
Scary Movie 4 ,2006.0,David Zucker,90703745.0,45000000.0,PG-13,English
Scream 3 ,2000.0,Wes Craven,89138076.0,40000000.0,R,English
Back to the Future Part III ,1990.0,Robert Zemeckis,87666629.0,40000000.0,PG,English
Get Hard ,2015.0,Etan Cohen,90353764.0,40000000.0,R,English
Bram Stoker's Dracula ,1992.0,Francis Ford Coppola,82522790.0,40000000.0,R,English
Julie & Julia ,2009.0,Nora Ephron,94125426.0,40000000.0,PG-13,English
42 ,2013.0,Brian Helgeland,95001343.0,40000000.0,PG-13,English
The Talented Mr. Ripley ,1999.0,Anthony Minghella,81292135.0,40000000.0,R,English
Dumb and Dumber To ,2014.0,Bobby Farrelly,86208010.0,35000000.0,PG-13,English
Eight Below ,2006.0,Frank Marshall,81593527.0,40000000.0,PG,English
The Intern ,2015.0,Nancy Meyers,75274748.0,35000000.0,PG-13,English
Ride Along 2 ,2016.0,Tim Story,90835030.0,40000000.0,PG-13,English
The Last of the Mohicans ,1992.0,Michael Mann,72455275.0,40000000.0,R,English
Ray ,2004.0,Taylor Hackford,75305995.0,40000000.0,PG-13,English
Sin City ,2005.0,Frank Miller,74098862.0,40000000.0,R,English
Vantage Point ,2008.0,Pete Travis,72266306.0,40000000.0,PG-13,English
"I Love You, Man ",2009.0,John Hamburg,71347010.0,40000000.0,R,English
Shallow Hal ,2001.0,Bobby Farrelly,70836296.0,40000000.0,PG-13,English
JFK ,1991.0,Oliver Stone,70405498.0,40000000.0,R,English
Big Momma's House 2 ,2006.0,John Whitesell,70163652.0,40000000.0,PG-13,English
The Mexican ,2001.0,Gore Verbinski,66808615.0,34000000.0,R,English
Unbroken ,2014.0,Angelina Jolie Pitt,115603980.0,65000000.0,PG-13,English
17 Again ,2009.0,Burr Steers,64149837.0,20000000.0,PG-13,English
The Other Woman ,2014.0,Nick Cassavetes,83906114.0,40000000.0,PG-13,English
The Final Destination ,2009.0,David R. Ellis,66466372.0,40000000.0,R,English
Bridge of Spies ,2015.0,Steven Spielberg,72306065.0,40000000.0,PG-13,English
Behind Enemy Lines ,2001.0,John Moore,59068786.0,40000000.0,PG-13,English
Shall We Dance ,2004.0,Peter Chelsom,57887882.0,50000000.0,PG-13,English
Small Soldiers ,1998.0,Joe Dante,53955614.0,40000000.0,PG-13,English
Spawn ,1997.0,Mark A.Z. Dippé,54967359.0,40000000.0,R,English
The Count of Monte Cristo ,2002.0,Kevin Reynolds,54228104.0,35000000.0,PG-13,English
The Lincoln Lawyer ,2011.0,Brad Furman,57981889.0,40000000.0,R,English
Unknown ,2011.0,Jaume Collet-Serra,61094903.0,30000000.0,PG-13,English
The Prestige ,2006.0,Christopher Nolan,53082743.0,40000000.0,PG-13,English
Horrible Bosses 2 ,2014.0,Sean Anders,54414716.0,42000000.0,R,English
Escape from Planet Earth ,2013.0,Cal Brunker,57011847.0,40000000.0,PG,English
Apocalypto ,2006.0,Mel Gibson,50859889.0,40000000.0,R,Maya
The Living Daylights ,1987.0,John Glen,51185897.0,30000000.0,PG,English
Predators ,2010.0,Nimród Antal,52000688.0,40000000.0,R,English
Legal Eagles ,1986.0,Ivan Reitman,49851591.0,40000000.0,PG,English
Secret Window ,2004.0,David Koepp,47781388.0,40000000.0,PG-13,English
The Lake House ,2006.0,Alejandro Agresti,52320979.0,40000000.0,PG,English
The Skeleton Key ,2005.0,Iain Softley,47806295.0,43000000.0,PG-13,English
The Odd Life of Timothy Green ,2012.0,Peter Hedges,51853450.0,25000000.0,PG,English
Made of Honor ,2008.0,Paul Weiland,46012734.0,40000000.0,PG-13,English
Jersey Boys ,2014.0,Clint Eastwood,47034272.0,40000000.0,R,English
The Rainmaker ,1997.0,Francis Ford Coppola,45856732.0,40000000.0,PG-13,English
Gothika ,2003.0,Mathieu Kassovitz,59588068.0,40000000.0,R,English
Amistad ,1997.0,Steven Spielberg,44175394.0,36000000.0,R,English
Medicine Man ,1992.0,John McTiernan,45500797.0,40000000.0,PG-13,English
Aliens vs. Predator: Requiem ,2007.0,Colin Strause,41797066.0,40000000.0,R,English
Ri¢hie Ri¢h ,1994.0,Donald Petrie,38087756.0,40000000.0,PG,English
Autumn in New York ,2000.0,Joan Chen,37752931.0,40000000.0,PG-13,English
Paul ,2011.0,Greg Mottola,37371385.0,40000000.0,R,English
The Guilt Trip ,2012.0,Anne Fletcher,37101011.0,40000000.0,PG-13,English
Scream 4 ,2011.0,Wes Craven,38176892.0,40000000.0,R,English
8MM ,1999.0,Joel Schumacher,36283504.0,40000000.0,R,English
The Doors ,1991.0,Oliver Stone,35183792.0,38000000.0,R,English
Sex Tape ,2014.0,Jake Kasdan,38543473.0,40000000.0,R,English
Hanging Up ,2000.0,Diane Keaton,36037909.0,60000000.0,PG-13,English
Final Destination 5 ,2011.0,Steven Quale,42575718.0,40000000.0,R,English
Mickey Blue Eyes ,1999.0,Kelly Makin,33864342.0,40000000.0,PG-13,English
Pay It Forward ,2000.0,Mimi Leder,33508922.0,40000000.0,PG-13,English
Fever Pitch ,2005.0,Bobby Farrelly,42071069.0,30000000.0,PG-13,English
Drillbit Taylor ,2008.0,Steven Brill,32853640.0,40000000.0,PG-13,English
A Million Ways to Die in the West ,2014.0,Seth MacFarlane,42615685.0,40000000.0,R,English
The Shadow ,1994.0,Russell Mulcahy,32055248.0,25000000.0,PG-13,English
Extremely Loud & Incredibly Close ,2011.0,Stephen Daldry,31836745.0,40000000.0,PG-13,English
Morning Glory ,2010.0,Roger Michell,30993544.0,40000000.0,PG-13,English
Get Rich or Die Tryin' ,2005.0,Jim Sheridan,30981850.0,40000000.0,R,English
The Art of War ,2000.0,Christian Duguay,30199105.0,40000000.0,R,English
Rent ,2005.0,Chris Columbus,29077547.0,40000000.0,PG-13,English
Bless the Child ,2000.0,Chuck Russell,29374178.0,40000000.0,R,English
The Out-of-Towners ,1999.0,Sam Weisman,28535768.0,40000000.0,PG-13,English
The Island of Dr. Moreau ,1996.0,John Frankenheimer,27663982.0,40000000.0,PG-13,English
The Musketeer ,2001.0,Peter Hyams,27053815.0,40000000.0,PG-13,English
The Other Boleyn Girl ,2008.0,Justin Chadwick,26814957.0,35000000.0,PG-13,English
Sweet November ,2001.0,Pat O'Connor,25178165.0,40000000.0,PG-13,English
The Reaping ,2007.0,Stephen Hopkins,25117498.0,40000000.0,R,English
Mean Streets ,1973.0,Martin Scorsese,32645.0,500000.0,R,English
Renaissance Man ,1994.0,Penny Marshall,24332324.0,40000000.0,PG-13,English
Colombiana ,2011.0,Olivier Megaton,36665854.0,40000000.0,PG-13,English
The Magic Sword: Quest for Camelot ,1998.0,Frederik Du Chau,22717758.0,40000000.0,G,English
City by the Sea ,2002.0,Michael Caton-Jones,22433915.0,60000000.0,R,English
At First Sight ,1999.0,Irwin Winkler,22326247.0,60000000.0,PG-13,English
Torque ,2004.0,Joseph Kahn,21176322.0,40000000.0,PG-13,English
City Hall ,1996.0,Harold Becker,20300000.0,40000000.0,R,English
Showgirls ,1995.0,Paul Verhoeven,20302961.0,45000000.0,NC-17,English
Marie Antoinette ,2006.0,Sofia Coppola,15962471.0,40000000.0,PG-13,English
Kiss of Death ,1995.0,Barbet Schroeder,14942422.0,40000000.0,R,English
Get Carter ,2000.0,Stephen Kay,14967182.0,40000000.0,R,English
The Impossible ,2012.0,J.A. Bayona,18996755.0,45000000.0,PG-13,English
Ishtar ,1987.0,Elaine May,14375181.0,51000000.0,PG-13,English
Fantastic Mr. Fox ,2009.0,Wes Anderson,20999103.0,40000000.0,PG,English
Life or Something Like It ,2002.0,Stephen Herek,14448589.0,40000000.0,PG-13,English
Memoirs of an Invisible Man ,1992.0,John Carpenter,14358033.0,40000000.0,PG-13,English
Amélie ,2001.0,Jean-Pierre Jeunet,33201661.0,77000000.0,R,French
New York Minute ,2004.0,Dennie Gordon,14018364.0,30000000.0,PG,English
Alfie ,2004.0,Charles Shyer,13395939.0,60000000.0,R,English
Big Miracle ,2012.0,Ken Kwapis,20113965.0,40000000.0,PG,English
The Deep End of the Ocean ,1999.0,Ulu Grosbard,13376506.0,40000000.0,PG-13,English
Feardotcom ,2002.0,William Malone,13208023.0,42000000.0,R,English
Cirque du Freak: The Vampire's Assistant ,2009.0,Paul Weitz,13838130.0,40000000.0,PG-13,English
Victor Frankenstein ,2015.0,Paul McGuigan,5773519.0,40000000.0,PG-13,English
Duplex ,2003.0,Danny DeVito,9652000.0,40000000.0,PG-13,English
Raise the Titanic ,1980.0,Jerry Jameson,7000000.0,36000000.0,PG,English
Universal Soldier: The Return ,1999.0,Mic Rodgers,10431220.0,24000000.0,R,English
Pandorum ,2009.0,Christian Alvart,10326062.0,33000000.0,R,English
Impostor ,2001.0,Gary Fleder,6114237.0,40000000.0,R,English
Extreme Ops ,2002.0,Christian Duguay,4835968.0,40000000.0,PG-13,English
Just Visiting ,2001.0,Jean-Marie Poiré,4777007.0,40000000.0,PG-13,English
Sunshine ,2007.0,Danny Boyle,3675072.0,26000000.0,R,English
A Thousand Words ,2012.0,Brian Robbins,18438149.0,40000000.0,PG-13,English
Delgo ,2008.0,Marc F. Adler,511920.0,40000000.0,PG,English
The Gunman ,2015.0,Pierre Morel,10640645.0,40000000.0,R,English
Alex Rider: Operation Stormbreaker ,2006.0,Geoffrey Sax,652526.0,40000000.0,PG,English
Disturbia ,2007.0,D.J. Caruso,80050171.0,20000000.0,PG-13,English
Hackers ,1995.0,Iain Softley,7564000.0,20000000.0,PG-13,English
The Hunting Party ,2007.0,Richard Shepard,876671.0,25000000.0,R,English
The Hudsucker Proxy ,1994.0,Joel Coen,2869369.0,30000000.0,PG,English
The Warlords ,2007.0,Peter Ho-Sun Chan,128978.0,40000000.0,R,Mandarin
Nomad: The Warrior ,2005.0,Sergey Bodrov,77231.0,25000000.0,R,Kazakh
Snowpiercer ,2013.0,Joon-ho Bong,4563029.0,39200000.0,R,English
The Crow ,1994.0,Alex Proyas,50693162.0,23000000.0,R,English
The Time Traveler's Wife ,2009.0,Robert Schwentke,63411478.0,39000000.0,PG-13,English
The Fast and the Furious ,2001.0,Rob Cohen,144512310.0,38000000.0,PG-13,English
Frankenweenie ,2012.0,Tim Burton,35287788.0,39000000.0,PG,English
Serenity ,2005.0,Joss Whedon,25335935.0,40000000.0,PG-13,English
Against the Ropes ,2004.0,Charles S. Dutton,5881504.0,39000000.0,PG-13,English
Superman III ,1983.0,Richard Lester,60000000.0,39000000.0,PG,English
Grudge Match ,2013.0,Peter Segal,29802761.0,40000000.0,PG-13,English
Red Cliff ,2008.0,John Woo,626809.0,553632000.0,R,Mandarin
Sweet Home Alabama ,2002.0,Andy Tennant,127214072.0,38000000.0,PG-13,English
The Ugly Truth ,2009.0,Robert Luketic,88915214.0,38000000.0,R,English
Sgt. Bilko ,1996.0,Jonathan Lynn,30400000.0,39000000.0,PG,English
Spy Kids 2: Island of Lost Dreams ,2002.0,Robert Rodriguez,85570368.0,38000000.0,PG,English
Star Trek: Generations ,1994.0,David Carson,75668868.0,35000000.0,PG,English
The Grandmaster ,2013.0,Kar-Wai Wong,6594136.0,38600000.0,PG-13,Mandarin
Water for Elephants ,2011.0,Francis Lawrence,58700247.0,38000000.0,PG-13,English
The Hurricane ,1999.0,Norman Jewison,50668906.0,38000000.0,R,English
Enough ,2002.0,Michael Apted,39177215.0,38000000.0,PG-13,English
Heartbreakers ,2001.0,David Mirkin,40334024.0,35000000.0,PG-13,English
Paul Blart: Mall Cop 2 ,2015.0,Andy Fickman,71038190.0,30000000.0,PG,English
Angel Eyes ,2001.0,Luis Mandoki,24044532.0,38000000.0,R,English
Joe Somebody ,2001.0,John Pasquin,22770864.0,38000000.0,PG,English
The Ninth Gate ,1999.0,Roman Polanski,18653746.0,38000000.0,R,English
Extreme Measures ,1996.0,Michael Apted,17305211.0,38000000.0,R,English
Rock Star ,2001.0,Stephen Herek,16991902.0,57000000.0,R,English
Precious ,2009.0,Lee Daniels,47536959.0,10000000.0,R,English
White Squall ,1996.0,Ridley Scott,10300000.0,38000000.0,PG-13,English
The Thing ,1982.0,John Carpenter,13782838.0,15000000.0,R,English
Riddick ,2013.0,David Twohy,41997790.0,38000000.0,R,English
Switchback ,1997.0,Jeb Stuart,6482195.0,37000000.0,R,English
Texas Rangers ,2001.0,Steve Miner,623374.0,38000000.0,PG-13,English
City of Ember ,2008.0,Gil Kenan,7871693.0,55000000.0,PG,English
The Master ,2012.0,Paul Thomas Anderson,16377274.0,32000000.0,R,English
The Express ,2008.0,Gary Fleder,9589875.0,40000000.0,PG,English
The 5th Wave ,2016.0,J Blakeson,34912982.0,38000000.0,PG-13,English
Creed ,2015.0,Ryan Coogler,109712885.0,35000000.0,PG-13,English
The Town ,2010.0,Ben Affleck,92173235.0,37000000.0,R,English
What to Expect When You're Expecting ,2012.0,Kirk Jones,41102171.0,40000000.0,PG-13,English
Burn After Reading ,2008.0,Ethan Coen,60338891.0,37000000.0,R,English
Nim's Island ,2008.0,Jennifer Flackett,48006503.0,37000000.0,PG,English
Rush ,2013.0,Ron Howard,26903709.0,38000000.0,R,English
Magnolia ,1999.0,Paul Thomas Anderson,22450975.0,37000000.0,R,English
Cop Out ,2010.0,Kevin Smith,44867349.0,37000000.0,R,English
How to Be Single ,2016.0,Christian Ditter,46813366.0,38000000.0,R,English
Dolphin Tale ,2011.0,Charles Martin Smith,72279690.0,37000000.0,PG,English
Twilight ,2008.0,Catherine Hardwicke,191449475.0,37000000.0,PG-13,English
John Q ,2002.0,Nick Cassavetes,71026631.0,36000000.0,PG-13,English
Blue Streak ,1999.0,Les Mayfield,68208190.0,65000000.0,PG-13,English
We're the Millers ,2013.0,Rawson Marshall Thurber,150368971.0,37000000.0,R,English
Breakdown ,1997.0,Jonathan Mostow,50129186.0,36000000.0,R,English
Never Say Never Again ,1983.0,Irvin Kershner,55500000.0,36000000.0,PG,English
Hot Tub Time Machine ,2010.0,Steve Pink,50213619.0,36000000.0,R,English
Dolphin Tale 2 ,2014.0,Charles Martin Smith,42019483.0,36000000.0,PG,English
Reindeer Games ,2000.0,John Frankenheimer,23360779.0,34000000.0,R,English
A Man Apart ,2003.0,F. Gary Gray,26183197.0,36000000.0,R,English
Aloha ,2015.0,Cameron Crowe,20991497.0,37000000.0,PG-13,English
Ghosts of Mississippi ,1996.0,Rob Reiner,13052741.0,36000000.0,PG-13,English
Snow Falling on Cedars ,1999.0,Scott Hicks,14378353.0,36000000.0,PG-13,English
The Rite ,2011.0,Mikael Håfström,33037754.0,37000000.0,PG-13,English
Gattaca ,1997.0,Andrew Niccol,12339633.0,36000000.0,PG-13,English
Isn't She Great ,2000.0,Andrew Bergman,2954405.0,36000000.0,R,English
Space Chimps ,2008.0,Kirk De Micco,30105968.0,37000000.0,G,English
Head of State ,2003.0,Chris Rock,37788228.0,35200000.0,PG-13,English
The Hangover ,2009.0,Todd Phillips,277313371.0,35000000.0,R,English
Ip Man 3 ,2015.0,Wilson Yip,2126511.0,36000000.0,PG-13,Cantonese
Austin Powers: The Spy Who Shagged Me ,1999.0,Jay Roach,205399422.0,33000000.0,PG-13,English
Batman ,1989.0,Tim Burton,251188924.0,35000000.0,PG-13,English
There Be Dragons ,2011.0,Roland Joffé,1068392.0,36000000.0,PG-13,English
Lethal Weapon 3 ,1992.0,Richard Donner,144731527.0,35000000.0,R,English
The Blind Side ,2009.0,John Lee Hancock,255950375.0,29000000.0,PG-13,English
Spy Kids ,2001.0,Robert Rodriguez,112692062.0,35000000.0,PG,English
Horrible Bosses ,2011.0,Seth Gordon,117528646.0,35000000.0,R,English
True Grit ,2010.0,Ethan Coen,171031347.0,38000000.0,PG-13,English
The Devil Wears Prada ,2006.0,David Frankel,124732962.0,35000000.0,PG-13,English
Star Trek: The Motion Picture ,1979.0,Robert Wise,82300000.0,35000000.0,PG,English
Identity Thief ,2013.0,Seth Gordon,134455175.0,35000000.0,R,English
Cape Fear ,1991.0,Martin Scorsese,79100000.0,35000000.0,R,English
21 ,2008.0,Robert Luketic,81159365.0,35000000.0,PG-13,English
Trainwreck ,2015.0,Judd Apatow,110008260.0,35000000.0,R,English
Guess Who ,2005.0,Kevin Rodney Sullivan,67962333.0,35000000.0,PG-13,English
The English Patient ,1996.0,Anthony Minghella,78651430.0,27000000.0,R,English
L.A. Confidential ,1997.0,Curtis Hanson,64604977.0,35000000.0,R,English
Sky High ,2005.0,Mike Mitchell,63939454.0,35000000.0,PG,English
In & Out ,1997.0,Frank Oz,63826569.0,35000000.0,PG-13,English
Species ,1995.0,Roger Donaldson,60054449.0,35000000.0,R,English
A Nightmare on Elm Street ,1984.0,Wes Craven,26505000.0,1800000.0,NC-17,English
The Cell ,2000.0,Tarsem Singh,61280963.0,33000000.0,R,English
The Man in the Iron Mask ,1998.0,Randall Wallace,56876365.0,35000000.0,PG-13,English
Secretariat ,2010.0,Randall Wallace,59699513.0,35000000.0,PG,English
TMNT ,2007.0,Kevin Munroe,54132596.0,34000000.0,PG,English
Radio ,2003.0,Michael Tollin,52277485.0,35000000.0,PG,English
Friends with Benefits ,2011.0,Will Gluck,55802754.0,35000000.0,R,English
Neighbors 2: Sorority Rising ,2016.0,Nicholas Stoller,55291815.0,35000000.0,R,English
Saving Mr. Banks ,2013.0,John Lee Hancock,83299761.0,35000000.0,PG-13,English
